Latitude,Longitude,Rainfall_mm
22.0833,69.9167,655
22.0833,70.0833,688
22.0833,70.25,693
22.0833,70.4167,674
22.0833,70.5833,647
22.0833,70.75,616
22.0833,70.9167,582
22.0833,71.0833,550
22.0833,71.25,574
22.0833,71.4167,578
22.0833,71.5833,563
22.0833,71.75,554
22.0833,71.9167,550
22.0833,72.0833,561
22.0833,72.25,569
22.0833,72.4167,586
22.0833,72.5833,682
22.0833,72.75,737
22.0833,72.9167,799
22.0833,73.0833,857
22.0833,73.25,929
22.0833,73.4167,1017
22.0833,73.5833,1087
22.0833,73.75,1120
22.0833,73.9167,1097
22.0833,74.0833,1009
22.0833,74.25,903
22.0833,74.4167,814
22.0833,74.5833,745
22.0833,74.75,707
22.0833,74.9167,697
22.0833,75.0833,722
22.0833,75.25,752
22.0833,75.4167,781
22.0833,75.5833,805
22.0833,75.75,820
22.0833,75.9167,848
22.0833,76.0833,863
22.0833,76.25,885
22.0833,76.4167,943
22.0833,76.5833,1005
22.0833,76.75,1109
22.0833,76.9167,1256
22.0833,77.0833,1359
22.0833,77.25,1380
22.0833,77.4167,1329
22.0833,77.5833,1273
22.0833,77.75,1188
22.0833,77.9167,1120
22.0833,78.0833,1078
22.0833,78.25,1183
22.0833,78.4167,1229
22.0833,78.5833,1241
22.0833,78.75,1251
22.0833,78.9167,1160
22.0833,79.0833,1099
22.0833,79.25,1095
22.0833,79.4167,1142
22.0833,79.5833,1222
22.0833,79.75,1268
22.0833,79.9167,1339
22.0833,80.0833,1434
22.0833,80.25,1477
22.0833,80.4167,1485
22.0833,80.5833,1470
22.0833,80.75,1395
22.0833,80.9167,1313
22.0833,81.0833,1230
22.0833,81.25,1119
22.0833,81.4167,1112
22.0833,81.5833,1144
22.0833,81.75,1178
22.0833,81.9167,1209
22.0833,82.0833,1251
22.0833,82.25,1289
22.0833,82.4167,1333
22.0833,82.5833,1374
22.0833,82.75,1400
22.0833,82.9167,1403
22.0833,83.0833,1384
22.0833,83.25,1369
22.0833,83.4167,1374
22.0833,83.5833,1412
22.0833,83.75,1442
22.0833,83.9167,1458
22.0833,84.0833,1473
22.0833,84.25,1483
22.0833,84.4167,1492
22.0833,84.5833,1491
22.0833,84.75,1466
22.0833,84.9167,1435
22.0833,85.0833,1432
22.0833,85.25,1446
22.0833,85.4167,1420
22.0833,85.5833,1386
22.0833,85.75,1384
22.0833,85.9167,1420
22.0833,86.0833,1455
22.0833,86.25,1572
22.0833,86.4167,1557
22.0833,86.5833,1456
22.0833,86.75,1502
22.0833,86.9167,1526
22.0833,87.0833,1491
22.0833,87.25,1439
22.0833,87.4167,1416
22.0833,87.5833,1435
22.0833,87.75,1510
22.0833,87.9167,1576
22.0833,88.0833,1624
22.0833,88.25,1699
22.0833,88.4167,1762
22.0833,88.5833,1770
22.0833,88.75,1786
22.0833,88.9167,1827
22.0833,89.0833,1880
22.0833,89.25,1945
22.0833,89.4167,2035
22.0833,89.5833,2152
22.0833,89.75,2267
22.0833,89.9167,2399
22.0833,90.0833,2536
22.0833,90.25,2685
22.0833,90.4167,2784
22.0833,90.5833,2885
22.0833,90.75,2957
22.0833,90.9167,3025
22.0833,91.0833,3065
22.0833,91.75,3091
22.0833,91.9167,3205
22.0833,92.0833,3233
22.0833,92.25,3429
22.0833,92.4167,3480
22.0833,92.5833,3492
22.0833,92.75,2997
22.0833,92.9167,2841
22.0833,93.0833,2786
22.0833,93.25,2454
22.0833,93.4167,2208
22.0833,93.5833,2174
22.0833,93.75,1697
22.0833,93.9167,1402
22.0833,94.0833,1248
22.0833,94.25,1162
22.0833,94.4167,1115
22.0833,94.5833,954
22.0833,94.75,881
22.0833,94.9167,820
22.0833,95.0833,775
22.0833,95.25,750
22.0833,95.4167,749
22.0833,95.5833,730
22.0833,95.75,755
22.0833,95.9167,788
22.0833,96.0833,822
22.0833,96.25,1008
22.0833,96.4167,1506
22.0833,96.5833,1545
22.0833,96.75,1396
22.0833,96.9167,1648
21.9167,69.25,409
21.9167,69.4167,469
21.9167,69.5833,545
21.9167,69.75,643
21.9167,69.9167,684
21.9167,70.0833,697
21.9167,70.25,678
21.9167,70.4167,653
21.9167,70.5833,621
21.9167,70.75,584
21.9167,70.9167,544
21.9167,71.0833,532
21.9167,71.25,562
21.9167,71.4167,564
21.9167,71.5833,551
21.9167,71.75,546
21.9167,71.9167,547
21.9167,72.0833,561
21.9167,72.25,570
21.9167,72.4167,591
21.9167,72.5833,676
21.9167,72.75,760
21.9167,72.9167,821
21.9167,73.0833,885
21.9167,73.25,961
21.9167,73.4167,1039
21.9167,73.5833,1091
21.9167,73.75,1107
21.9167,73.9167,1070
21.9167,74.0833,979
21.9167,74.25,876
21.9167,74.4167,812
21.9167,74.5833,762
21.9167,74.75,694
21.9167,74.9167,688
21.9167,75.0833,702
21.9167,75.25,729
21.9167,75.4167,763
21.9167,75.5833,787
21.9167,75.75,811
21.9167,75.9167,853
21.9167,76.0833,888
21.9167,76.25,916
21.9167,76.4167,967
21.9167,76.5833,1040
21.9167,76.75,1164
21.9167,76.9167,1322
21.9167,77.0833,1428
21.9167,77.25,1406
21.9167,77.4167,1299
21.9167,77.5833,1185
21.9167,77.75,1127
21.9167,77.9167,1109
21.9167,78.0833,1138
21.9167,78.25,1110
21.9167,78.4167,1105
21.9167,78.5833,1083
21.9167,78.75,1114
21.9167,78.9167,1100
21.9167,79.0833,1082
21.9167,79.25,1094
21.9167,79.4167,1138
21.9167,79.5833,1202
21.9167,79.75,1249
21.9167,79.9167,1318
21.9167,80.0833,1434
21.9167,80.25,1505
21.9167,80.4167,1494
21.9167,80.5833,1462
21.9167,80.75,1377
21.9167,80.9167,1280
21.9167,81.0833,1171
21.9167,81.25,1090
21.9167,81.4167,1095
21.9167,81.5833,1131
21.9167,81.75,1161
21.9167,81.9167,1184
21.9167,82.0833,1217
21.9167,82.25,1252
21.9167,82.4167,1288
21.9167,82.5833,1320
21.9167,82.75,1342
21.9167,82.9167,1350
21.9167,83.0833,1341
21.9167,83.25,1342
21.9167,83.4167,1364
21.9167,83.5833,1409
21.9167,83.75,1455
21.9167,83.9167,1482
21.9167,84.0833,1497
21.9167,84.25,1515
21.9167,84.4167,1522
21.9167,84.5833,1524
21.9167,84.75,1495
21.9167,84.9167,1449
21.9167,85.0833,1449
21.9167,85.25,1483
21.9167,85.4167,1464
21.9167,85.5833,1418
21.9167,85.75,1409
21.9167,85.9167,1448
21.9167,86.0833,1577
21.9167,86.25,1904
21.9167,86.4167,2115
21.9167,86.5833,1765
21.9167,86.75,1603
21.9167,86.9167,1608
21.9167,87.0833,1579
21.9167,87.25,1513
21.9167,87.4167,1503
21.9167,87.5833,1520
21.9167,87.75,1582
21.9167,87.9167,1649
21.9167,88.0833,1684
21.9167,88.25,1750
21.9167,88.4167,1760
21.9167,88.5833,1778
21.9167,88.75,1812
21.9167,88.9167,1852
21.9167,89.0833,1912
21.9167,89.25,1983
21.9167,89.4167,2074
21.9167,89.5833,2188
21.9167,89.75,2312
21.9167,89.9167,2420
21.9167,90.0833,2596
21.9167,90.25,2703
21.9167,90.4167,2830
21.9167,90.5833,2916
21.9167,90.75,3001
21.9167,90.9167,3026
21.9167,91.9167,3311
21.9167,92.0833,3435
21.9167,92.25,3597
21.9167,92.4167,3576
21.9167,92.5833,3844
21.9167,92.75,3062
21.9167,92.9167,2804
21.9167,93.0833,2710
21.9167,93.25,2446
21.9167,93.4167,2347
21.9167,93.5833,2176
21.9167,93.75,1661
21.9167,93.9167,1374
21.9167,94.0833,1209
21.9167,94.25,1106
21.9167,94.4167,1016
21.9167,94.5833,901
21.9167,94.75,826
21.9167,94.9167,771
21.9167,95.0833,723
21.9167,95.25,695
21.9167,95.4167,703
21.9167,95.5833,711
21.9167,95.75,736
21.9167,95.9167,762
21.9167,96.0833,792
21.9167,96.25,974
21.9167,96.4167,1389
21.9167,96.5833,1443
21.9167,96.75,1332
21.9167,96.9167,1618
21.75,69.4167,506
21.75,69.5833,580
21.75,69.75,702
21.75,69.9167,711
21.75,70.0833,750
21.75,70.25,719
21.75,70.4167,688
21.75,70.5833,636
21.75,70.75,580
21.75,70.9167,538
21.75,71.0833,548
21.75,71.25,547
21.75,71.4167,536
21.75,71.5833,535
21.75,71.75,548
21.75,71.9167,569
21.75,72.0833,606
21.75,72.25,600
21.75,72.5833,684
21.75,72.75,735
21.75,72.9167,801
21.75,73.0833,901
21.75,73.25,1029
21.75,73.4167,1156
21.75,73.5833,1181
21.75,73.75,1154
21.75,73.9167,1073
21.75,74.0833,973
21.75,74.25,844
21.75,74.4167,763
21.75,74.5833,721
21.75,74.75,700
21.75,74.9167,700
21.75,75.0833,715
21.75,75.25,745
21.75,75.4167,779
21.75,75.5833,779
21.75,75.75,809
21.75,75.9167,840
21.75,76.0833,887
21.75,76.25,922
21.75,76.4167,964
21.75,76.5833,1061
21.75,76.75,1198
21.75,76.9167,1349
21.75,77.0833,1375
21.75,77.25,1348
21.75,77.4167,1255
21.75,77.5833,1122
21.75,77.75,1032
21.75,77.9167,1004
21.75,78.0833,998
21.75,78.25,1006
21.75,78.4167,1017
21.75,78.5833,1000
21.75,78.75,1005
21.75,78.9167,1031
21.75,79.0833,1068
21.75,79.25,1078
21.75,79.4167,1093
21.75,79.5833,1122
21.75,79.75,1176
21.75,79.9167,1274
21.75,80.0833,1418
21.75,80.25,1535
21.75,80.4167,1538
21.75,80.5833,1464
21.75,80.75,1366
21.75,80.9167,1252
21.75,81.0833,1141
21.75,81.25,1095
21.75,81.4167,1116
21.75,81.5833,1156
21.75,81.75,1169
21.75,81.9167,1176
21.75,82.0833,1203
21.75,82.25,1230
21.75,82.4167,1247
21.75,82.5833,1264
21.75,82.75,1282
21.75,82.9167,1301
21.75,83.0833,1301
21.75,83.25,1318
21.75,83.4167,1357
21.75,83.5833,1414
21.75,83.75,1477
21.75,83.9167,1527
21.75,84.0833,1552
21.75,84.25,1561
21.75,84.4167,1560
21.75,84.5833,1539
21.75,84.75,1507
21.75,84.9167,1457
21.75,85.0833,1460
21.75,85.25,1511
21.75,85.4167,1493
21.75,85.5833,1465
21.75,85.75,1449
21.75,85.9167,1481
21.75,86.0833,1633
21.75,86.25,2139
21.75,86.4167,2296
21.75,86.5833,1703
21.75,86.75,1647
21.75,86.9167,1648
21.75,87.0833,1584
21.75,87.25,1545
21.75,87.4167,1536
21.75,87.5833,1557
21.75,87.75,1602
21.75,87.9167,1647
21.75,88.0833,1749
21.75,88.25,1756
21.75,88.4167,1761
21.75,88.5833,1775
21.75,88.75,1811
21.75,88.9167,1856
21.75,89.0833,1910
21.75,89.25,1991
21.75,89.4167,2093
21.75,89.5833,2212
21.75,89.75,2272
21.75,89.9167,2381
21.75,90.0833,2636
21.75,90.25,2691
21.75,90.4167,2873
21.75,90.5833,2927
21.75,91.9167,3412
21.75,92.0833,3533
21.75,92.25,3663
21.75,92.4167,3876
21.75,92.5833,3825
21.75,92.75,3215
21.75,92.9167,2912
21.75,93.0833,2676
21.75,93.25,2386
21.75,93.4167,2305
21.75,93.5833,2497
21.75,93.75,1720
21.75,93.9167,1428
21.75,94.0833,1182
21.75,94.25,1066
21.75,94.4167,951
21.75,94.5833,858
21.75,94.75,784
21.75,94.9167,724
21.75,95.0833,679
21.75,95.25,656
21.75,95.4167,680
21.75,95.5833,729
21.75,95.75,762
21.75,95.9167,768
21.75,96.0833,779
21.75,96.25,894
21.75,96.4167,1130
21.75,96.5833,1269
21.75,96.75,1619
21.75,96.9167,1687
21.5833,69.5833,600
21.5833,69.75,648
21.5833,69.9167,717
21.5833,70.0833,763
21.5833,70.25,790
21.5833,70.4167,780
21.5833,70.5833,747
21.5833,70.75,635
21.5833,70.9167,570
21.5833,71.0833,548
21.5833,71.25,537
21.5833,71.4167,528
21.5833,71.5833,546
21.5833,71.75,576
21.5833,71.9167,625
21.5833,72.0833,700
21.5833,72.25,661
21.5833,72.4167,646
21.5833,72.5833,739
21.5833,72.75,780
21.5833,72.9167,864
21.5833,73.0833,981
21.5833,73.25,1118
21.5833,73.4167,1234
21.5833,73.5833,1239
21.5833,73.75,1168
21.5833,73.9167,1027
21.5833,74.0833,880
21.5833,74.25,781
21.5833,74.4167,729
21.5833,74.5833,699
21.5833,74.75,681
21.5833,74.9167,698
21.5833,75.0833,726
21.5833,75.25,759
21.5833,75.4167,802
21.5833,75.5833,808
21.5833,75.75,852
21.5833,75.9167,880
21.5833,76.0833,910
21.5833,76.25,919
21.5833,76.4167,963
21.5833,76.5833,1045
21.5833,76.75,1143
21.5833,76.9167,1233
21.5833,77.0833,1330
21.5833,77.25,1403
21.5833,77.4167,1378
21.5833,77.5833,1218
21.5833,77.75,1031
21.5833,77.9167,932
21.5833,78.0833,934
21.5833,78.25,940
21.5833,78.4167,948
21.5833,78.5833,973
21.5833,78.75,991
21.5833,78.9167,1014
21.5833,79.0833,1051
21.5833,79.25,1069
21.5833,79.4167,1079
21.5833,79.5833,1095
21.5833,79.75,1136
21.5833,79.9167,1247
21.5833,80.0833,1407
21.5833,80.25,1538
21.5833,80.4167,1587
21.5833,80.5833,1500
21.5833,80.75,1364
21.5833,80.9167,1230
21.5833,81.0833,1139
21.5833,81.25,1125
21.5833,81.4167,1163
21.5833,81.5833,1202
21.5833,81.75,1216
21.5833,81.9167,1216
21.5833,82.0833,1231
21.5833,82.25,1247
21.5833,82.4167,1259
21.5833,82.5833,1270
21.5833,82.75,1287
21.5833,82.9167,1296
21.5833,83.0833,1307
21.5833,83.25,1320
21.5833,83.4167,1354
21.5833,83.5833,1430
21.5833,83.75,1507
21.5833,83.9167,1578
21.5833,84.0833,1602
21.5833,84.25,1595
21.5833,84.4167,1578
21.5833,84.5833,1549
21.5833,84.75,1504
21.5833,84.9167,1454
21.5833,85.0833,1437
21.5833,85.25,1468
21.5833,85.4167,1514
21.5833,85.5833,1539
21.5833,85.75,1495
21.5833,85.9167,1492
21.5833,86.0833,1580
21.5833,86.25,2012
21.5833,86.4167,1989
21.5833,86.5833,1659
21.5833,86.75,1665
21.5833,86.9167,1612
21.5833,87.0833,1538
21.5833,87.25,1517
21.5833,87.4167,1514
21.5833,87.5833,1530
21.5833,87.75,1560
21.5833,88.0833,1724
21.5833,88.25,1727
21.5833,88.4167,1736
21.5833,88.5833,1745
21.5833,88.75,1789
21.5833,88.9167,1831
21.5833,89.0833,1889
21.5833,89.25,1975
21.5833,91.9167,3536
21.5833,92.0833,3659
21.5833,92.25,3930
21.5833,92.4167,3948
21.5833,92.5833,3795
21.5833,92.75,3433
21.5833,92.9167,3167
21.5833,93.0833,2754
21.5833,93.25,2444
21.5833,93.4167,2316
21.5833,93.5833,2601
21.5833,93.75,2519
21.5833,93.9167,1622
21.5833,94.0833,1176
21.5833,94.25,1031
21.5833,94.4167,902
21.5833,94.5833,818
21.5833,94.75,759
21.5833,94.9167,704
21.5833,95.0833,660
21.5833,95.25,634
21.5833,95.4167,685
21.5833,95.5833,757
21.5833,95.75,800
21.5833,95.9167,787
21.5833,96.0833,779
21.5833,96.25,890
21.5833,96.4167,1167
21.5833,96.5833,1459
21.5833,96.75,1661
21.5833,96.9167,1584
21.4167,69.75,682
21.4167,69.9167,730
21.4167,70.0833,785
21.4167,70.25,809
21.4167,70.4167,826
21.4167,70.5833,789
21.4167,70.75,674
21.4167,70.9167,600
21.4167,71.0833,549
21.4167,71.25,525
21.4167,71.4167,527
21.4167,71.5833,555
21.4167,71.75,621
21.4167,71.9167,643
21.4167,72.0833,666
21.4167,72.25,669
21.4167,72.5833,856
21.4167,72.75,905
21.4167,72.9167,1005
21.4167,73.0833,1104
21.4167,73.25,1247
21.4167,73.4167,1341
21.4167,73.5833,1323
21.4167,73.75,1165
21.4167,73.9167,982
21.4167,74.0833,818
21.4167,74.25,710
21.4167,74.4167,679
21.4167,74.5833,680
21.4167,74.75,689
21.4167,74.9167,707
21.4167,75.0833,722
21.4167,75.25,746
21.4167,75.4167,773
21.4167,75.5833,830
21.4167,75.75,888
21.4167,75.9167,855
21.4167,76.0833,874
21.4167,76.25,859
21.4167,76.4167,891
21.4167,76.5833,953
21.4167,76.75,1046
21.4167,76.9167,1179
21.4167,77.0833,1303
21.4167,77.25,1413
21.4167,77.4167,1319
21.4167,77.5833,1096
21.4167,77.75,929
21.4167,77.9167,887
21.4167,78.0833,873
21.4167,78.25,911
21.4167,78.4167,948
21.4167,78.5833,976
21.4167,78.75,1002
21.4167,78.9167,1023
21.4167,79.0833,1054
21.4167,79.25,1088
21.4167,79.4167,1102
21.4167,79.5833,1119
21.4167,79.75,1160
21.4167,79.9167,1265
21.4167,80.0833,1406
21.4167,80.25,1537
21.4167,80.4167,1598
21.4167,80.5833,1524
21.4167,80.75,1364
21.4167,80.9167,1238
21.4167,81.0833,1162
21.4167,81.25,1170
21.4167,81.4167,1214
21.4167,81.5833,1261
21.4167,81.75,1278
21.4167,81.9167,1276
21.4167,82.0833,1281
21.4167,82.25,1295
21.4167,82.4167,1318
21.4167,82.5833,1316
21.4167,82.75,1320
21.4167,82.9167,1329
21.4167,83.0833,1330
21.4167,83.25,1334
21.4167,83.4167,1347
21.4167,83.5833,1417
21.4167,83.75,1511
21.4167,83.9167,1588
21.4167,84.0833,1613
21.4167,84.25,1600
21.4167,84.4167,1566
21.4167,84.5833,1536
21.4167,84.75,1485
21.4167,84.9167,1427
21.4167,85.0833,1389
21.4167,85.25,1393
21.4167,85.4167,1422
21.4167,85.5833,1523
21.4167,85.75,1523
21.4167,85.9167,1505
21.4167,86.0833,1559
21.4167,86.25,1694
21.4167,86.4167,1738
21.4167,86.5833,1834
21.4167,86.75,1718
21.4167,86.9167,1563
21.4167,87.0833,1515
21.4167,91.9167,3629
21.4167,92.0833,3803
21.4167,92.25,3971
21.4167,92.4167,4165
21.4167,92.5833,4075
21.4167,92.75,3684
21.4167,92.9167,3299
21.4167,93.0833,2898
21.4167,93.25,2639
21.4167,93.4167,2510
21.4167,93.5833,2458
21.4167,93.75,2491
21.4167,93.9167,1744
21.4167,94.0833,1179
21.4167,94.25,1002
21.4167,94.4167,878
21.4167,94.5833,792
21.4167,94.75,739
21.4167,94.9167,692
21.4167,95.0833,654
21.4167,95.25,653
21.4167,95.4167,713
21.4167,95.5833,778
21.4167,95.75,811
21.4167,95.9167,795
21.4167,96.0833,786
21.4167,96.25,848
21.4167,96.4167,1156
21.4167,96.5833,1511
21.4167,96.75,1960
21.4167,96.9167,1865
21.25,69.9167,734
21.25,70.0833,780
21.25,70.25,830
21.25,70.4167,859
21.25,70.5833,832
21.25,70.75,755
21.25,70.9167,699
21.25,71.0833,618
21.25,71.25,580
21.25,71.4167,570
21.25,71.5833,617
21.25,71.75,647
21.25,71.9167,651
21.25,72.0833,659
21.25,72.5833,960
21.25,72.75,1070
21.25,72.9167,1182
21.25,73.0833,1283
21.25,73.25,1405
21.25,73.4167,1456
21.25,73.5833,1387
21.25,73.75,1215
21.25,73.9167,971
21.25,74.0833,748
21.25,74.25,622
21.25,74.4167,602
21.25,74.5833,629
21.25,74.75,672
21.25,74.9167,705
21.25,75.0833,720
21.25,75.25,751
21.25,75.4167,767
21.25,75.5833,785
21.25,75.75,780
21.25,75.9167,762
21.25,76.0833,750
21.25,76.25,774
21.25,76.4167,833
21.25,76.5833,969
21.25,76.75,1046
21.25,76.9167,1136
21.25,77.0833,1183
21.25,77.25,1082
21.25,77.4167,899
21.25,77.5833,831
21.25,77.75,817
21.25,77.9167,827
21.25,78.0833,859
21.25,78.25,919
21.25,78.4167,963
21.25,78.5833,996
21.25,78.75,1022
21.25,78.9167,1043
21.25,79.0833,1080
21.25,79.25,1128
21.25,79.4167,1166
21.25,79.5833,1198
21.25,79.75,1254
21.25,79.9167,1337
21.25,80.0833,1448
21.25,80.25,1538
21.25,80.4167,1571
21.25,80.5833,1504
21.25,80.75,1403
21.25,80.9167,1315
21.25,81.0833,1247
21.25,81.25,1232
21.25,81.4167,1259
21.25,81.5833,1308
21.25,81.75,1318
21.25,81.9167,1313
21.25,82.0833,1328
21.25,82.25,1353
21.25,82.4167,1363
21.25,82.5833,1356
21.25,82.75,1350
21.25,82.9167,1348
21.25,83.0833,1347
21.25,83.25,1341
21.25,83.4167,1346
21.25,83.5833,1408
21.25,83.75,1488
21.25,83.9167,1550
21.25,84.0833,1578
21.25,84.25,1569
21.25,84.4167,1541
21.25,84.5833,1500
21.25,84.75,1453
21.25,84.9167,1408
21.25,85.0833,1368
21.25,85.25,1346
21.25,85.4167,1364
21.25,85.5833,1436
21.25,85.75,1546
21.25,85.9167,1507
21.25,86.0833,1508
21.25,86.25,1617
21.25,86.4167,1650
21.25,86.5833,1638
21.25,86.75,1577
21.25,86.9167,1523
21.25,92.0833,3988
21.25,92.25,4198
21.25,92.4167,4446
21.25,92.5833,4334
21.25,92.75,4051
21.25,92.9167,3488
21.25,93.0833,3141
21.25,93.25,2884
21.25,93.4167,2574
21.25,93.5833,2320
21.25,93.75,2335
21.25,93.9167,2517
21.25,94.0833,1338
21.25,94.25,993
21.25,94.4167,863
21.25,94.5833,781
21.25,94.75,729
21.25,94.9167,692
21.25,95.0833,672
21.25,95.25,698
21.25,95.4167,730
21.25,95.5833,780
21.25,95.75,811
21.25,95.9167,802
21.25,96.0833,788
21.25,96.25,926
21.25,96.4167,1658
21.25,96.5833,1862
21.25,96.75,2069
21.25,96.9167,2073
21.0833,70.0833,769
21.0833,70.25,800
21.0833,70.4167,849
21.0833,70.5833,841
21.0833,70.75,800
21.0833,70.9167,715
21.0833,71.0833,652
21.0833,71.25,599
21.0833,71.4167,557
21.0833,71.5833,572
21.0833,71.75,590
21.0833,71.9167,630
21.0833,72.0833,662
21.0833,72.5833,1064
21.0833,72.75,1197
21.0833,72.9167,1370
21.0833,73.0833,1517
21.0833,73.25,1661
21.0833,73.4167,1713
21.0833,73.5833,1610
21.0833,73.75,1346
21.0833,73.9167,1004
21.0833,74.0833,721
21.0833,74.25,586
21.0833,74.4167,559
21.0833,74.5833,593
21.0833,74.75,634
21.0833,74.9167,671
21.0833,75.0833,702
21.0833,75.25,742
21.0833,75.4167,771
21.0833,75.5833,774
21.0833,75.75,759
21.0833,75.9167,735
21.0833,76.0833,716
21.0833,76.25,752
21.0833,76.4167,810
21.0833,76.5833,805
21.0833,76.75,792
21.0833,76.9167,793
21.0833,77.0833,796
21.0833,77.25,778
21.0833,77.4167,768
21.0833,77.5833,776
21.0833,77.75,797
21.0833,77.9167,838
21.0833,78.0833,870
21.0833,78.25,933
21.0833,78.4167,987
21.0833,78.5833,1032
21.0833,78.75,1056
21.0833,78.9167,1084
21.0833,79.0833,1129
21.0833,79.25,1193
21.0833,79.4167,1245
21.0833,79.5833,1289
21.0833,79.75,1343
21.0833,79.9167,1433
21.0833,80.0833,1510
21.0833,80.25,1541
21.0833,80.4167,1545
21.0833,80.5833,1503
21.0833,80.75,1451
21.0833,80.9167,1392
21.0833,81.0833,1328
21.0833,81.25,1272
21.0833,81.4167,1259
21.0833,81.5833,1282
21.0833,81.75,1300
21.0833,81.9167,1319
21.0833,82.0833,1356
21.0833,82.25,1380
21.0833,82.4167,1388
21.0833,82.5833,1378
21.0833,82.75,1369
21.0833,82.9167,1359
21.0833,83.0833,1355
21.0833,83.25,1349
21.0833,83.4167,1360
21.0833,83.5833,1405
21.0833,83.75,1455
21.0833,83.9167,1500
21.0833,84.0833,1521
21.0833,84.25,1514
21.0833,84.4167,1491
21.0833,84.5833,1468
21.0833,84.75,1421
21.0833,84.9167,1374
21.0833,85.0833,1345
21.0833,85.25,1337
21.0833,85.4167,1350
21.0833,85.5833,1378
21.0833,85.75,1478
21.0833,85.9167,1506
21.0833,86.0833,1517
21.0833,86.25,1568
21.0833,86.4167,1620
21.0833,86.5833,1621
21.0833,86.75,1555
21.0833,86.9167,1497
21.0833,92.0833,4115
21.0833,92.25,4281
21.0833,92.4167,4571
21.0833,92.5833,4548
21.0833,92.75,4319
21.0833,92.9167,3737
21.0833,93.0833,3503
21.0833,93.25,3193
21.0833,93.4167,2817
21.0833,93.5833,2506
21.0833,93.75,2214
21.0833,93.9167,2298
21.0833,94.0833,1347
21.0833,94.25,1019
21.0833,94.4167,866
21.0833,94.5833,766
21.0833,94.75,709
21.0833,94.9167,701
21.0833,95.0833,720
21.0833,95.25,733
21.0833,95.4167,747
21.0833,95.5833,775
21.0833,95.75,810
21.0833,95.9167,815
21.0833,96.0833,813
21.0833,96.25,1053
21.0833,96.4167,1468
21.0833,96.5833,1866
21.0833,96.75,2089
21.0833,96.9167,2100
20.9167,70.25,765
20.9167,70.4167,783
20.9167,70.5833,802
20.9167,70.75,769
20.9167,70.9167,704
20.9167,71.0833,625
20.9167,71.25,579
20.9167,71.4167,558
20.9167,71.5833,548
20.9167,72.75,1351
20.9167,72.9167,1555
20.9167,73.0833,1774
20.9167,73.25,1954
20.9167,73.4167,2004
20.9167,73.5833,1851
20.9167,73.75,1477
20.9167,73.9167,1024
20.9167,74.0833,715
20.9167,74.25,577
20.9167,74.4167,542
20.9167,74.5833,570
20.9167,74.75,619
20.9167,74.9167,660
20.9167,75.0833,697
20.9167,75.25,744
20.9167,75.4167,786
20.9167,75.5833,800
20.9167,75.75,787
20.9167,75.9167,758
20.9167,76.0833,726
20.9167,76.25,705
20.9167,76.4167,700
20.9167,76.5833,700
20.9167,76.75,701
20.9167,76.9167,709
20.9167,77.0833,719
20.9167,77.25,728
20.9167,77.4167,745
20.9167,77.5833,773
20.9167,77.75,823
20.9167,77.9167,874
20.9167,78.0833,897
20.9167,78.25,944
20.9167,78.4167,1004
20.9167,78.5833,1050
20.9167,78.75,1094
20.9167,78.9167,1143
20.9167,79.0833,1202
20.9167,79.25,1274
20.9167,79.4167,1323
20.9167,79.5833,1357
20.9167,79.75,1404
20.9167,79.9167,1472
20.9167,80.0833,1520
20.9167,80.25,1540
20.9167,80.4167,1521
20.9167,80.5833,1491
20.9167,80.75,1458
20.9167,80.9167,1411
20.9167,81.0833,1349
20.9167,81.25,1283
20.9167,81.4167,1239
20.9167,81.5833,1234
20.9167,81.75,1257
20.9167,81.9167,1307
20.9167,82.0833,1359
20.9167,82.25,1382
20.9167,82.4167,1382
20.9167,82.5833,1372
20.9167,82.75,1363
20.9167,82.9167,1370
20.9167,83.0833,1357
20.9167,83.25,1366
20.9167,83.4167,1380
20.9167,83.5833,1404
20.9167,83.75,1430
20.9167,83.9167,1451
20.9167,84.0833,1460
20.9167,84.25,1449
20.9167,84.4167,1429
20.9167,84.5833,1410
20.9167,84.75,1394
20.9167,84.9167,1354
20.9167,85.0833,1335
20.9167,85.25,1336
20.9167,85.4167,1363
20.9167,85.5833,1403
20.9167,85.75,1444
20.9167,85.9167,1488
20.9167,86.0833,1532
20.9167,86.25,1577
20.9167,86.4167,1611
20.9167,86.5833,1609
20.9167,86.75,1562
20.9167,86.9167,1494
20.9167,92.25,4406
20.9167,92.4167,4700
20.9167,92.5833,4699
20.9167,92.75,4573
20.9167,92.9167,4088
20.9167,93.0833,3818
20.9167,93.25,3520
20.9167,93.4167,3129
20.9167,93.5833,2676
20.9167,93.75,2329
20.9167,93.9167,1882
20.9167,94.0833,1330
20.9167,94.25,1068
20.9167,94.4167,871
20.9167,94.5833,753
20.9167,94.75,673
20.9167,94.9167,692
20.9167,95.0833,730
20.9167,95.25,771
20.9167,95.4167,771
20.9167,95.5833,795
20.9167,95.75,808
20.9167,95.9167,819
20.9167,96.0833,839
20.9167,96.25,1126
20.9167,96.4167,1191
20.9167,96.5833,1768
20.9167,96.75,1906
20.9167,96.9167,1894
20.75,70.4167,755
20.75,70.5833,756
20.75,70.75,738
20.75,70.9167,679
20.75,71.0833,626
20.75,71.25,584
20.75,72.75,1476
20.75,72.9167,1693
20.75,73.0833,1995
20.75,73.25,2237
