Latitude,Longitude,Extreme_High_Temp_C
27.9167,79.25,41.07
27.9167,79.4167,40.99
27.9167,79.5833,40.81
27.9167,79.75,40.53
27.9167,79.9167,40.36
27.9167,80.0833,40.17
27.9167,80.25,39.91
27.9167,80.4167,39.81
27.9167,80.5833,39.55
27.9167,80.75,39.4
27.9167,80.9167,39.23
27.9167,81.0833,39.04
27.9167,81.25,38.96
27.9167,81.4167,38.89
27.9167,81.5833,39.1
27.9167,81.75,38.66
27.9167,81.9167,37.88
27.9167,82.0833,36.74
27.9167,82.25,35.74
27.9167,82.4167,35.49
27.9167,82.5833,34.47
27.9167,82.75,33.06
27.9167,82.9167,32.57
27.9167,83.0833,29.99
27.9167,83.25,29.98
27.9167,83.4167,30.0
27.9167,83.5833,31.01
27.9167,83.75,31.3
27.9167,83.9167,32.09
27.9167,84.0833,32.88
27.9167,84.25,32.62
27.9167,84.4167,31.73
27.9167,84.5833,31.74
27.9167,84.75,31.4
27.9167,84.9167,30.37
27.9167,85.0833,29.91
27.9167,85.25,29.75
27.9167,85.4167,25.14
27.9167,85.5833,25.01
27.9167,85.75,22.11
27.9167,85.9167,20.44
27.9167,86.0833,14.45
27.9167,86.25,16.23
27.9167,86.4167,8.16
27.9167,86.5833,7.57
27.9167,86.75,9.59
27.9167,86.9167,4.19
27.9167,87.0833,4.75
27.9167,87.25,11.6
27.9167,87.4167,15.97
27.9167,87.5833,9.98
27.9167,87.75,7.65
27.9167,87.9167,5.84
27.9167,88.0833,3.22
27.9167,88.25,5.96
27.9167,88.4167,8.7
27.9167,88.5833,8.74
27.9167,88.75,6.9
27.9167,88.9167,7.06
27.9167,89.0833,11.86
27.9167,89.25,11.59
27.9167,89.4167,11.02
27.9167,89.5833,11.76
27.9167,89.75,15.53
27.9167,89.9167,9.6
27.9167,90.0833,13.03
27.9167,90.25,7.2
27.9167,90.4167,8.32
27.9167,90.5833,9.22
27.9167,90.75,9.8
27.9167,90.9167,11.71
27.9167,91.0833,18.19
27.9167,91.25,13.2
27.9167,91.4167,11.96
27.9167,91.5833,10.05
27.9167,91.75,13.96
27.9167,91.9167,12.75
27.9167,92.0833,10.86
27.9167,92.25,9.0
27.9167,92.4167,9.11
27.9167,92.5833,7.85
27.9167,92.75,11.55
27.9167,92.9167,17.44
27.9167,93.0833,23.06
27.9167,93.25,24.08
27.9167,93.4167,25.32
27.9167,93.5833,26.56
27.9167,93.75,25.56
27.9167,93.9167,26.96
27.9167,94.0833,25.8
27.9167,94.25,29.37
27.9167,94.4167,28.97
27.9167,94.5833,28.11
27.9167,94.75,28.62
27.9167,94.9167,29.78
27.9167,95.0833,30.45
27.9167,95.25,31.78
27.9167,95.4167,31.82
27.9167,95.5833,31.86
27.9167,95.75,31.9
27.9167,95.9167,31.65
27.9167,96.0833,31.4
27.9167,96.25,29.96
27.9167,96.4167,26.79
27.9167,96.5833,22.85
27.9167,96.75,22.4
27.9167,96.9167,22.16
27.75,68.0833,44.81
27.75,68.25,44.64
27.75,68.4167,44.21
27.75,68.5833,44.14
27.75,68.75,43.82
27.75,68.9167,43.44
27.75,69.0833,43.81
27.75,69.25,43.94
27.75,69.4167,44.14
27.75,69.5833,44.1
27.75,69.75,44.58
27.75,69.9167,44.58
27.75,70.0833,44.32
27.75,70.25,44.01
27.75,70.4167,43.77
27.75,70.5833,43.48
27.75,70.75,43.41
27.75,70.9167,43.38
27.75,71.0833,43.32
27.75,71.25,43.16
27.75,71.4167,43.17
27.75,71.5833,43.1
27.75,71.75,43.01
27.75,71.9167,42.85
27.75,72.0833,42.72
27.75,72.25,42.63
27.75,72.4167,42.45
27.75,72.5833,42.15
27.75,72.75,41.77
27.75,72.9167,41.7
27.75,73.0833,41.57
27.75,73.25,41.64
27.75,73.4167,41.61
27.75,73.5833,41.52
27.75,73.75,41.43
27.75,73.9167,41.28
27.75,74.0833,41.14
27.75,74.25,41.02
27.75,74.4167,40.98
27.75,74.5833,40.93
27.75,74.75,40.79
27.75,74.9167,40.64
27.75,75.0833,40.3
27.75,75.25,39.99
27.75,75.4167,39.53
27.75,75.5833,39.33
27.75,75.75,40.11
27.75,75.9167,39.54
27.75,76.0833,40.55
27.75,76.25,40.98
27.75,76.4167,40.8
27.75,76.5833,40.62
27.75,76.75,40.81
27.75,76.9167,41.37
27.75,77.0833,41.66
27.75,77.25,41.66
27.75,77.4167,41.47
27.75,77.5833,41.49
27.75,77.75,41.38
27.75,77.9167,41.24
27.75,78.0833,41.29
27.75,78.25,41.3
27.75,78.4167,41.37
27.75,78.5833,41.31
27.75,78.75,41.16
27.75,78.9167,41.31
27.75,79.0833,41.55
27.75,79.25,41.43
27.75,79.4167,41.3
27.75,79.5833,41.05
27.75,79.75,40.92
27.75,79.9167,40.53
27.75,80.0833,40.3
27.75,80.25,40.06
27.75,80.4167,39.89
27.75,80.5833,39.59
27.75,80.75,39.38
27.75,80.9167,39.23
27.75,81.0833,39.18
27.75,81.25,39.25
27.75,81.4167,39.23
27.75,81.5833,39.42
27.75,81.75,39.14
27.75,81.9167,38.47
27.75,82.0833,38.24
27.75,82.25,37.15
27.75,82.4167,35.64
27.75,82.5833,35.53
27.75,82.75,35.33
27.75,82.9167,35.03
27.75,83.0833,34.84
27.75,83.25,34.29
27.75,83.4167,32.9
27.75,83.5833,31.61
27.75,83.75,30.88
27.75,83.9167,31.95
27.75,84.0833,32.2
27.75,84.25,32.96
27.75,84.4167,33.8
27.75,84.5833,31.58
27.75,84.75,30.52
27.75,84.9167,29.51
27.75,85.0833,29.12
27.75,85.25,27.48
27.75,85.4167,26.6
27.75,85.5833,28.37
27.75,85.75,27.84
27.75,85.9167,23.95
27.75,86.0833,22.61
27.75,86.25,21.39
27.75,86.4167,12.49
27.75,86.5833,8.07
27.75,86.75,12.05
27.75,86.9167,6.33
27.75,87.0833,8.55
27.75,87.25,15.01
27.75,87.4167,20.61
27.75,87.5833,9.71
27.75,87.75,9.36
27.75,87.9167,8.28
27.75,88.0833,3.64
27.75,88.25,4.46
27.75,88.4167,9.78
27.75,88.5833,13.34
27.75,88.75,11.78
27.75,88.9167,9.77
27.75,89.0833,11.87
27.75,89.25,10.04
27.75,89.4167,9.31
27.75,89.5833,11.37
27.75,89.75,21.16
27.75,89.9167,19.09
27.75,90.0833,16.36
27.75,90.25,11.49
27.75,90.4167,12.93
27.75,90.5833,12.64
27.75,90.75,14.01
27.75,90.9167,14.56
27.75,91.0833,22.82
27.75,91.25,20.84
27.75,91.4167,18.33
27.75,91.5833,14.78
27.75,91.75,16.54
27.75,91.9167,12.79
27.75,92.0833,12.02
27.75,92.25,11.0
27.75,92.4167,8.34
27.75,92.5833,16.24
27.75,92.75,20.0
27.75,92.9167,22.64
27.75,93.0833,24.83
27.75,93.25,23.75
27.75,93.4167,25.33
27.75,93.5833,27.07
27.75,93.75,26.73
27.75,93.9167,28.23
27.75,94.0833,27.31
27.75,94.25,28.66
27.75,94.4167,29.54
27.75,94.5833,29.64
27.75,94.75,30.18
27.75,94.9167,31.56
27.75,95.0833,31.91
27.75,95.25,31.62
27.75,95.4167,31.62
27.75,95.5833,31.86
27.75,95.75,31.64
27.75,95.9167,31.37
27.75,96.0833,31.21
27.75,96.25,30.78
27.75,96.4167,25.87
27.75,96.5833,21.06
27.75,96.75,18.19
27.75,96.9167,15.14
27.5833,68.0833,44.68
27.5833,68.25,44.17
27.5833,68.4167,43.95
27.5833,68.5833,43.21
27.5833,68.75,43.06
27.5833,68.9167,43.62
27.5833,69.0833,44.16
27.5833,69.25,44.54
27.5833,69.4167,44.6
27.5833,69.5833,44.58
27.5833,69.75,44.63
27.5833,69.9167,44.42
27.5833,70.0833,44.1
27.5833,70.25,43.82
27.5833,70.4167,43.59
27.5833,70.5833,43.45
27.5833,70.75,43.37
27.5833,70.9167,43.33
27.5833,71.0833,43.21
27.5833,71.25,43.2
27.5833,71.4167,43.26
27.5833,71.5833,43.2
27.5833,71.75,43.03
27.5833,71.9167,42.7
27.5833,72.0833,42.53
27.5833,72.25,42.49
27.5833,72.4167,42.27
27.5833,72.5833,42.01
27.5833,72.75,41.91
27.5833,72.9167,41.76
27.5833,73.0833,41.65
27.5833,73.25,41.48
27.5833,73.4167,41.38
27.5833,73.5833,41.4
27.5833,73.75,41.4
27.5833,73.9167,41.32
27.5833,74.0833,41.16
27.5833,74.25,40.98
27.5833,74.4167,41.09
27.5833,74.5833,40.88
27.5833,74.75,40.62
27.5833,74.9167,40.21
27.5833,75.0833,39.95
27.5833,75.25,39.49
27.5833,75.4167,39.04
27.5833,75.5833,39.85
27.5833,75.75,39.54
27.5833,75.9167,39.79
27.5833,76.0833,40.45
27.5833,76.25,40.51
27.5833,76.4167,39.74
27.5833,76.5833,40.28
27.5833,76.75,41.43
27.5833,76.9167,41.69
27.5833,77.0833,41.82
27.5833,77.25,41.88
27.5833,77.4167,41.69
27.5833,77.5833,41.5
27.5833,77.75,41.36
27.5833,77.9167,41.3
27.5833,78.0833,41.23
27.5833,78.25,41.52
27.5833,78.4167,41.6
27.5833,78.5833,41.79
27.5833,78.75,41.58
27.5833,78.9167,41.73
27.5833,79.0833,41.89
27.5833,79.25,41.52
27.5833,79.4167,41.29
27.5833,79.5833,41.23
27.5833,79.75,41.17
27.5833,79.9167,40.87
27.5833,80.0833,40.53
27.5833,80.25,40.24
27.5833,80.4167,40.08
27.5833,80.5833,39.54
27.5833,80.75,39.35
27.5833,80.9167,39.21
27.5833,81.0833,39.35
27.5833,81.25,39.44
27.5833,81.4167,39.49
27.5833,81.5833,39.49
27.5833,81.75,39.36
27.5833,81.9167,38.85
27.5833,82.0833,38.52
27.5833,82.25,38.24
27.5833,82.4167,37.67
27.5833,82.5833,37.32
27.5833,82.75,37.4
27.5833,82.9167,37.47
27.5833,83.0833,37.34
27.5833,83.25,37.16
27.5833,83.4167,37.0
27.5833,83.5833,36.66
27.5833,83.75,35.4
27.5833,83.9167,35.25
27.5833,84.0833,35.62
27.5833,84.25,35.62
27.5833,84.4167,35.33
27.5833,84.5833,34.86
27.5833,84.75,32.61
27.5833,84.9167,29.8
27.5833,85.0833,25.9
27.5833,85.25,26.1
27.5833,85.4167,25.07
27.5833,85.5833,27.6
27.5833,85.75,28.02
27.5833,85.9167,23.87
27.5833,86.0833,25.31
27.5833,86.25,21.99
27.5833,86.4167,19.54
27.5833,86.5833,17.45
27.5833,86.75,19.48
27.5833,86.9167,15.92
27.5833,87.0833,18.72
27.5833,87.25,23.89
27.5833,87.4167,19.36
27.5833,87.5833,15.44
27.5833,87.75,16.92
27.5833,87.9167,13.96
27.5833,88.0833,5.95
27.5833,88.25,10.02
27.5833,88.4167,19.53
27.5833,88.5833,20.82
27.5833,88.75,13.78
27.5833,88.9167,12.61
27.5833,89.0833,10.5
27.5833,89.25,13.84
27.5833,89.4167,12.91
27.5833,89.5833,15.12
27.5833,89.75,22.84
27.5833,89.9167,26.39
27.5833,90.0833,20.1
27.5833,90.25,17.73
27.5833,90.4167,19.68
27.5833,90.5833,17.95
27.5833,90.75,19.12
27.5833,90.9167,17.89
27.5833,91.0833,21.53
27.5833,91.25,23.18
27.5833,91.4167,20.29
27.5833,91.5833,20.81
27.5833,91.75,21.24
27.5833,91.9167,19.13
27.5833,92.0833,14.55
27.5833,92.25,14.28
27.5833,92.4167,16.0
27.5833,92.5833,20.27
27.5833,92.75,25.26
27.5833,92.9167,27.38
27.5833,93.0833,27.73
27.5833,93.25,21.02
27.5833,93.4167,21.9
27.5833,93.5833,25.08
27.5833,93.75,25.67
27.5833,93.9167,23.4
27.5833,94.0833,25.51
27.5833,94.25,30.43
27.5833,94.4167,31.3
27.5833,94.5833,31.87
27.5833,94.75,32.25
27.5833,94.9167,31.55
27.5833,95.0833,31.35
27.5833,95.25,31.59
27.5833,95.4167,31.73
27.5833,95.5833,31.82
27.5833,95.75,31.74
27.5833,95.9167,31.52
27.5833,96.0833,30.7
27.5833,96.25,29.82
27.5833,96.4167,26.88
27.5833,96.5833,23.36
27.5833,96.75,19.36
27.5833,96.9167,17.81
27.4167,68.0833,44.49
27.4167,68.25,44.33
27.4167,68.4167,43.46
27.4167,68.5833,43.35
27.4167,68.75,43.56
27.4167,68.9167,43.68
27.4167,69.0833,44.27
27.4167,69.25,44.73
27.4167,69.4167,44.72
27.4167,69.5833,44.61
27.4167,69.75,44.38
27.4167,69.9167,44.17
27.4167,70.0833,43.99
27.4167,70.25,43.76
27.4167,70.4167,43.38
27.4167,70.5833,43.0
27.4167,70.75,42.94
27.4167,70.9167,43.0
27.4167,71.0833,43.12
27.4167,71.25,43.19
27.4167,71.4167,43.15
27.4167,71.5833,43.09
27.4167,71.75,42.72
27.4167,71.9167,42.47
27.4167,72.0833,42.19
27.4167,72.25,42.08
27.4167,72.4167,41.97
27.4167,72.5833,42.07
27.4167,72.75,41.91
27.4167,72.9167,41.78
27.4167,73.0833,41.64
27.4167,73.25,41.52
27.4167,73.4167,41.41
27.4167,73.5833,41.46
27.4167,73.75,41.47
27.4167,73.9167,41.35
27.4167,74.0833,41.24
27.4167,74.25,41.24
27.4167,74.4167,41.2
27.4167,74.5833,40.81
27.4167,74.75,40.54
27.4167,74.9167,40.13
27.4167,75.0833,39.78
27.4167,75.25,39.76
27.4167,75.4167,39.93
27.4167,75.5833,39.83
27.4167,75.75,39.67
27.4167,75.9167,39.91
27.4167,76.0833,39.86
27.4167,76.25,39.75
27.4167,76.4167,39.23
27.4167,76.5833,40.93
27.4167,76.75,41.59
27.4167,76.9167,41.87
27.4167,77.0833,41.93
27.4167,77.25,42.06
27.4167,77.4167,41.83
27.4167,77.5833,41.55
27.4167,77.75,41.53
27.4167,77.9167,41.52
27.4167,78.0833,41.52
27.4167,78.25,41.73
27.4167,78.4167,41.87
27.4167,78.5833,41.93
27.4167,78.75,41.96
27.4167,78.9167,42.03
27.4167,79.0833,42.14
27.4167,79.25,41.97
27.4167,79.4167,41.67
27.4167,79.5833,41.43
27.4167,79.75,41.34
27.4167,79.9167,41.16
27.4167,80.0833,40.77
27.4167,80.25,40.44
27.4167,80.4167,40.37
27.4167,80.5833,39.77
27.4167,80.75,39.73
27.4167,80.9167,39.52
27.4167,81.0833,39.4
27.4167,81.25,39.57
27.4167,81.4167,39.76
27.4167,81.5833,39.59
27.4167,81.75,39.39
27.4167,81.9167,39.14
27.4167,82.0833,38.67
27.4167,82.25,38.3
27.4167,82.4167,38.05
27.4167,82.5833,38.0
27.4167,82.75,37.88
27.4167,82.9167,37.71
27.4167,83.0833,37.7
27.4167,83.25,37.46
27.4167,83.4167,37.16
27.4167,83.5833,36.76
27.4167,83.75,36.67
27.4167,83.9167,35.75
27.4167,84.0833,35.16
27.4167,84.25,34.83
27.4167,84.4167,34.15
27.4167,84.5833,33.43
27.4167,84.75,33.31
27.4167,84.9167,32.49
27.4167,85.0833,31.21
27.4167,85.25,30.05
27.4167,85.4167,28.87
27.4167,85.5833,26.71
27.4167,85.75,27.27
27.4167,85.9167,27.91
27.4167,86.0833,27.84
27.4167,86.25,24.98
27.4167,86.4167,21.16
27.4167,86.5833,22.33
27.4167,86.75,24.53
27.4167,86.9167,20.08
27.4167,87.0833,27.03
27.4167,87.25,28.4
27.4167,87.4167,21.37
27.4167,87.5833,24.24
27.4167,87.75,23.56
27.4167,87.9167,21.42
27.4167,88.0833,14.84
27.4167,88.25,19.46
27.4167,88.4167,22.95
27.4167,88.5833,24.84
27.4167,88.75,14.18
27.4167,88.9167,14.98
27.4167,89.0833,13.33
27.4167,89.25,16.56
27.4167,89.4167,20.46
27.4167,89.5833,20.12
27.4167,89.75,18.98
27.4167,89.9167,24.63
27.4167,90.0833,19.59
27.4167,90.25,17.25
27.4167,90.4167,19.88
27.4167,90.5833,21.22
27.4167,90.75,16.87
27.4167,90.9167,17.85
27.4167,91.0833,21.33
27.4167,91.25,23.54
27.4167,91.4167,21.85
27.4167,91.5833,26.6
27.4167,91.75,22.02
27.4167,91.9167,16.82
27.4167,92.0833,17.09
27.4167,92.25,22.36
27.4167,92.4167,22.54
27.4167,92.5833,24.22
27.4167,92.75,25.7
27.4167,92.9167,26.76
27.4167,93.0833,27.74
27.4167,93.25,21.95
27.4167,93.4167,21.36
27.4167,93.5833,26.31
27.4167,93.75,27.57
27.4167,93.9167,26.28
27.4167,94.0833,30.15
27.4167,94.25,32.13
27.4167,94.4167,32.44
27.4167,94.5833,32.31
27.4167,94.75,31.85
27.4167,94.9167,31.99
27.4167,95.0833,31.94
27.4167,95.25,31.92
27.4167,95.4167,31.82
27.4167,95.5833,31.54
27.4167,95.75,31.36
27.4167,95.9167,31.25
27.4167,96.0833,30.76
27.4167,96.25,29.01
27.4167,96.4167,27.04
27.4167,96.5833,26.04
27.4167,96.75,24.41
27.4167,96.9167,19.86
27.25,68.0833,44.41
27.25,68.25,44.27
27.25,68.4167,43.6
27.25,68.5833,43.46
27.25,68.75,44.02
27.25,68.9167,43.96
27.25,69.0833,44.1
27.25,69.25,44.61
27.25,69.4167,44.54
27.25,69.5833,44.41
27.25,69.75,44.3
27.25,69.9167,44.22
27.25,70.0833,43.97
27.25,70.25,43.45
27.25,70.4167,42.91
27.25,70.5833,42.42
27.25,70.75,42.45
27.25,70.9167,42.69
27.25,71.0833,43.03
27.25,71.25,43.19
27.25,71.4167,43.12
27.25,71.5833,42.85
27.25,71.75,42.46
27.25,71.9167,42.09
27.25,72.0833,41.84
27.25,72.25,41.8
27.25,72.4167,41.93
27.25,72.5833,41.87
27.25,72.75,41.76
27.25,72.9167,41.74
27.25,73.0833,41.61
27.25,73.25,41.44
27.25,73.4167,41.37
27.25,73.5833,41.43
27.25,73.75,41.44
27.25,73.9167,41.3
27.25,74.0833,41.38
27.25,74.25,41.27
27.25,74.4167,41.16
27.25,74.5833,40.72
27.25,74.75,40.41
27.25,74.9167,40.05
27.25,75.0833,39.81
27.25,75.25,40.41
27.25,75.4167,40.34
27.25,75.5833,40.05
27.25,75.75,39.59
27.25,75.9167,39.91
27.25,76.0833,39.92
27.25,76.25,39.79
27.25,76.4167,39.77
27.25,76.5833,40.57
27.25,76.75,41.44
27.25,76.9167,41.9
27.25,77.0833,41.92
27.25,77.25,42.03
27.25,77.4167,42.11
27.25,77.5833,41.91
27.25,77.75,41.85
27.25,77.9167,41.61
27.25,78.0833,41.73
27.25,78.25,41.9
27.25,78.4167,41.95
27.25,78.5833,42.06
27.25,78.75,42.14
27.25,78.9167,42.3
27.25,79.0833,42.19
27.25,79.25,41.97
27.25,79.4167,41.81
27.25,79.5833,41.42
27.25,79.75,41.51
27.25,79.9167,41.44
27.25,80.0833,41.05
27.25,80.25,40.72
27.25,80.4167,40.5
27.25,80.5833,40.41
27.25,80.75,40.37
27.25,80.9167,39.78
27.25,81.0833,39.46
27.25,81.25,39.38
27.25,81.4167,39.69
27.25,81.5833,39.75
27.25,81.75,39.58
27.25,81.9167,39.28
27.25,82.0833,38.98
27.25,82.25,38.62
27.25,82.4167,38.43
27.25,82.5833,38.23
27.25,82.75,38.17
27.25,82.9167,37.92
27.25,83.0833,37.82
27.25,83.25,37.63
27.25,83.4167,37.18
27.25,83.5833,36.89
27.25,83.75,36.88
27.25,83.9167,36.49
27.25,84.0833,36.47
27.25,84.25,36.47
27.25,84.4167,36.4
27.25,84.5833,36.11
27.25,84.75,35.45
27.25,84.9167,34.51
27.25,85.0833,33.97
27.25,85.25,33.17
27.25,85.4167,32.79
27.25,85.5833,32.25
27.25,85.75,30.56
27.25,85.9167,28.72
27.25,86.0833,27.93
27.25,86.25,27.73
27.25,86.4167,27.48
27.25,86.5833,28.21
27.25,86.75,26.7
27.25,86.9167,22.99
27.25,87.0833,25.2
27.25,87.25,30.03
27.25,87.4167,23.81
27.25,87.5833,25.05
27.25,87.75,28.52
27.25,87.9167,24.32
27.25,88.0833,21.1
27.25,88.25,27.21
27.25,88.4167,27.09
27.25,88.5833,27.6
27.25,88.75,22.11
27.25,88.9167,18.2
27.25,89.0833,19.65
27.25,89.25,17.5
27.25,89.4167,18.35
27.25,89.5833,18.58
27.25,89.75,15.88
27.25,89.9167,23.03
27.25,90.0833,27.13
27.25,90.25,21.17
27.25,90.4167,18.23
27.25,90.5833,24.94
27.25,90.75,21.97
27.25,90.9167,21.59
27.25,91.0833,22.98
27.25,91.25,26.92
27.25,91.4167,27.58
27.25,91.5833,22.25
27.25,91.75,18.18
27.25,91.9167,17.14
27.25,92.0833,17.67
27.25,92.25,21.09
27.25,92.4167,23.79
27.25,92.5833,26.35
27.25,92.75,28.49
27.25,92.9167,28.93
27.25,93.0833,27.51
27.25,93.25,24.8
27.25,93.4167,25.68
27.25,93.5833,26.65
27.25,93.75,28.89
27.25,93.9167,31.38
27.25,94.0833,32.33
27.25,94.25,32.06
27.25,94.4167,32.17
27.25,94.5833,31.78
27.25,94.75,31.98
27.25,94.9167,32.08
27.25,95.0833,31.97
27.25,95.25,31.91
27.25,95.4167,31.37
27.25,95.5833,30.65
27.25,95.75,30.17
27.25,95.9167,29.7
27.25,96.0833,28.39
27.25,96.25,27.84
27.25,96.4167,26.68
27.25,96.5833,24.21
27.25,96.75,26.13
27.25,96.9167,24.52
27.0833,68.0833,44.07
27.0833,68.25,43.65
27.0833,68.4167,43.81
27.0833,68.5833,43.89
27.0833,68.75,44.53
27.0833,68.9167,44.25
27.0833,69.0833,44.32
27.0833,69.25,44.55
27.0833,69.4167,44.48
27.0833,69.5833,44.39
27.0833,69.75,44.32
27.0833,69.9167,44.21
27.0833,70.0833,43.91
27.0833,70.25,43.48
27.0833,70.4167,42.91
27.0833,70.5833,42.56
27.0833,70.75,42.6
27.0833,70.9167,42.7
27.0833,71.0833,42.76
27.0833,71.25,42.99
27.0833,71.4167,42.85
27.0833,71.5833,42.66
27.0833,71.75,42.32
27.0833,71.9167,42.06
27.0833,72.0833,41.88
27.0833,72.25,41.64
27.0833,72.4167,41.59
27.0833,72.5833,41.56
27.0833,72.75,41.52
27.0833,72.9167,41.55
27.0833,73.0833,41.53
27.0833,73.25,41.45
27.0833,73.4167,41.31
27.0833,73.5833,41.11
27.0833,73.75,41.32
27.0833,73.9167,41.14
27.0833,74.0833,41.28
27.0833,74.25,41.03
27.0833,74.4167,40.86
27.0833,74.5833,40.71
27.0833,74.75,40.17
27.0833,74.9167,40.08
27.0833,75.0833,40.17
27.0833,75.25,40.62
27.0833,75.4167,40.57
27.0833,75.5833,40.22
27.0833,75.75,39.89
27.0833,75.9167,40.15
27.0833,76.0833,40.3
27.0833,76.25,40.72
27.0833,76.4167,40.86
27.0833,76.5833,41.47
27.0833,76.75,41.76
27.0833,76.9167,41.88
27.0833,77.0833,41.91
27.0833,77.25,42.14
27.0833,77.4167,42.28
27.0833,77.5833,42.19
27.0833,77.75,41.96
27.0833,77.9167,41.92
27.0833,78.0833,41.73
27.0833,78.25,42.06
27.0833,78.4167,42.18
27.0833,78.5833,42.16
27.0833,78.75,42.19
27.0833,78.9167,42.38
27.0833,79.0833,42.41
27.0833,79.25,42.2
27.0833,79.4167,41.99
27.0833,79.5833,41.76
27.0833,79.75,41.4
27.0833,79.9167,41.13
27.0833,80.0833,41.37
27.0833,80.25,41.0
27.0833,80.4167,40.71
27.0833,80.5833,40.46
27.0833,80.75,40.19
27.0833,80.9167,40.06
27.0833,81.0833,39.67
27.0833,81.25,39.34
27.0833,81.4167,39.65
27.0833,81.5833,39.86
27.0833,81.75,39.88
27.0833,81.9167,39.59
27.0833,82.0833,39.18
27.0833,82.25,38.77
27.0833,82.4167,38.68
27.0833,82.5833,38.51
27.0833,82.75,38.47
27.0833,82.9167,38.33
27.0833,83.0833,38.11
27.0833,83.25,37.69
27.0833,83.4167,37.68
27.0833,83.5833,37.56
27.0833,83.75,37.29
27.0833,83.9167,36.82
27.0833,84.0833,36.83
27.0833,84.25,36.8
27.0833,84.4167,36.69
27.0833,84.5833,36.44
27.0833,84.75,36.2
27.0833,84.9167,35.96
27.0833,85.0833,35.41
27.0833,85.25,34.97
27.0833,85.4167,34.6
27.0833,85.5833,33.84
27.0833,85.75,32.33
27.0833,85.9167,30.75
27.0833,86.0833,30.33
27.0833,86.25,28.02
27.0833,86.4167,28.95
27.0833,86.5833,27.79
27.0833,86.75,28.8
27.0833,86.9167,24.88
27.0833,87.0833,28.05
27.0833,87.25,29.5
27.0833,87.4167,26.25
27.0833,87.5833,29.66
27.0833,87.75,27.03
27.0833,87.9167,22.44
27.0833,88.0833,22.65
27.0833,88.25,27.73
27.0833,88.4167,28.81
27.0833,88.5833,27.01
27.0833,88.75,24.6
27.0833,88.9167,26.32
27.0833,89.0833,23.43
27.0833,89.25,23.88
27.0833,89.4167,21.34
27.0833,89.5833,19.13
27.0833,89.75,19.97
27.0833,89.9167,23.23
27.0833,90.0833,27.28
27.0833,90.25,22.52
27.0833,90.4167,24.26
27.0833,90.5833,24.91
27.0833,90.75,26.69
27.0833,90.9167,25.87
27.0833,91.0833,24.94
27.0833,91.25,28.41
27.0833,91.4167,27.24
27.0833,91.5833,24.68
27.0833,91.75,20.71
27.0833,91.9167,23.56
27.0833,92.0833,24.36
27.0833,92.25,22.46
27.0833,92.4167,23.84
27.0833,92.5833,28.76
27.0833,92.75,30.83
27.0833,92.9167,29.39
27.0833,93.0833,28.37
27.0833,93.25,28.12
27.0833,93.4167,28.81
27.0833,93.5833,29.89
27.0833,93.75,31.75
27.0833,93.9167,32.34
27.0833,94.0833,32.18
27.0833,94.25,32.11
27.0833,94.4167,31.98
27.0833,94.5833,31.96
27.0833,94.75,32.29
27.0833,94.9167,32.23
27.0833,95.0833,32.11
27.0833,95.25,31.51
27.0833,95.4167,30.42
27.0833,95.5833,28.02
27.0833,95.75,27.24
27.0833,95.9167,25.99
27.0833,96.0833,26.86
27.0833,96.25,28.1
27.0833,96.4167,27.77
27.0833,96.5833,26.45
27.0833,96.75,24.08
27.0833,96.9167,22.62
26.9167,68.0833,43.46
26.9167,68.25,43.4
26.9167,68.4167,43.66
26.9167,68.5833,44.35
26.9167,68.75,44.82
26.9167,68.9167,44.08
26.9167,69.0833,44.52
26.9167,69.25,44.58
26.9167,69.4167,44.42
26.9167,69.5833,44.34
26.9167,69.75,44.28
26.9167,69.9167,44.18
26.9167,70.0833,43.89
26.9167,70.25,43.51
26.9167,70.4167,43.07
26.9167,70.5833,42.65
26.9167,70.75,42.51
26.9167,70.9167,42.2
26.9167,71.0833,42.53
26.9167,71.25,42.5
26.9167,71.4167,42.53
26.9167,71.5833,42.38
26.9167,71.75,42.19
26.9167,71.9167,41.92
26.9167,72.0833,41.73
26.9167,72.25,41.67
26.9167,72.4167,41.57
26.9167,72.5833,41.42
26.9167,72.75,41.34
26.9167,72.9167,41.43
26.9167,73.0833,41.5
26.9167,73.25,41.37
26.9167,73.4167,41.25
26.9167,73.5833,41.15
26.9167,73.75,41.04
26.9167,73.9167,41.06
26.9167,74.0833,41.2
26.9167,74.25,41.08
26.9167,74.4167,41.0
26.9167,74.5833,40.59
26.9167,74.75,40.08
26.9167,74.9167,40.36
26.9167,75.0833,40.48
26.9167,75.25,40.78
26.9167,75.4167,40.84
26.9167,75.5833,40.54
26.9167,75.75,40.07
26.9167,75.9167,40.53
26.9167,76.0833,40.72
26.9167,76.25,41.31
26.9167,76.4167,41.43
26.9167,76.5833,41.54
26.9167,76.75,41.6
26.9167,76.9167,42.0
26.9167,77.0833,41.91
26.9167,77.25,41.82
26.9167,77.4167,42.01
26.9167,77.5833,42.37
26.9167,77.75,42.41
26.9167,77.9167,42.28
26.9167,78.0833,42.21
26.9167,78.25,42.29
26.9167,78.4167,42.41
26.9167,78.5833,42.37
26.9167,78.75,42.41
26.9167,78.9167,42.46
26.9167,79.0833,42.42
26.9167,79.25,42.33
26.9167,79.4167,42.16
26.9167,79.5833,41.96
26.9167,79.75,41.8
