Latitude,Longitude,Tmax_C
19.9167,96.0833,28.51
19.9167,96.25,29.36
19.9167,96.4167,24.94
19.9167,96.5833,24.95
19.9167,96.75,22.91
19.9167,96.9167,23.46
19.75,72.5833,30.2
19.75,72.75,30.6
19.75,72.9167,30.84
19.75,73.0833,31.11
19.75,73.25,30.72
19.75,73.4167,29.8
19.75,73.5833,28.88
19.75,73.75,28.77
19.75,73.9167,28.21
19.75,74.0833,29.38
19.75,74.25,30.29
19.75,74.4167,30.08
19.75,74.5833,29.46
19.75,74.75,29.95
19.75,74.9167,30.16
19.75,75.0833,30.14
19.75,75.25,29.73
19.75,75.4167,29.41
19.75,75.5833,29.46
19.75,75.75,29.49
19.75,75.9167,29.49
19.75,76.0833,29.32
19.75,76.25,29.15
19.75,76.4167,29.34
19.75,76.5833,29.17
19.75,76.75,28.8
19.75,76.9167,29.24
19.75,77.0833,29.16
19.75,77.25,29.24
19.75,77.4167,28.62
19.75,77.5833,29.2
19.75,77.75,29.6
19.75,77.9167,29.75
19.75,78.0833,29.6
19.75,78.25,29.28
19.75,78.4167,30.05
19.75,78.5833,30.08
19.75,78.75,30.07
19.75,78.9167,30.06
19.75,79.0833,29.77
19.75,79.25,30.01
19.75,79.4167,29.51
19.75,79.5833,28.83
19.75,79.75,29.6
19.75,79.9167,28.92
19.75,80.0833,28.31
19.75,80.25,27.91
19.75,80.4167,27.72
19.75,80.5833,27.77
19.75,80.75,26.91
19.75,80.9167,25.95
19.75,81.0833,25.83
19.75,81.25,27.14
19.75,81.4167,27.15
19.75,81.5833,27.08
19.75,81.75,27.29
19.75,81.9167,26.57
19.75,82.0833,27.19
19.75,82.25,27.71
19.75,82.4167,27.65
19.75,82.5833,27.67
19.75,82.75,28.62
19.75,82.9167,27.99
19.75,83.0833,26.26
19.75,83.25,25.68
19.75,83.4167,26.37
19.75,83.5833,26.15
19.75,83.75,25.66
19.75,83.9167,24.4
19.75,84.0833,24.2
19.75,84.25,25.61
19.75,84.4167,27.38
19.75,84.5833,27.89
19.75,84.75,27.84
19.75,84.9167,26.9
19.75,85.0833,27.34
19.75,85.25,26.77
19.75,85.4167,26.1
19.75,85.5833,26.6
19.75,85.75,26.95
19.75,85.9167,26.94
19.75,93.0833,25.17
19.75,93.25,25.68
19.75,93.4167,25.43
19.75,93.5833,26.24
19.75,93.75,26.63
19.75,93.9167,25.89
19.75,94.0833,26.13
19.75,94.25,24.72
19.75,94.4167,22.87
19.75,94.5833,27.03
19.75,94.75,27.96
19.75,94.9167,28.74
19.75,95.0833,29.33
19.75,95.25,30.01
19.75,95.4167,30.1
19.75,95.5833,30.01
19.75,95.75,28.46
19.75,95.9167,28.49
19.75,96.0833,29.73
19.75,96.25,30.16
19.75,96.4167,26.71
19.75,96.5833,24.59
19.75,96.75,22.86
19.75,96.9167,22.66
19.5833,72.75,30.36
19.5833,72.9167,30.33
19.5833,73.0833,31.06
19.5833,73.25,30.57
19.5833,73.4167,31.03
19.5833,73.5833,29.63
19.5833,73.75,27.63
19.5833,73.9167,28.61
19.5833,74.0833,28.99
19.5833,74.25,29.26
19.5833,74.4167,29.57
19.5833,74.5833,29.05
19.5833,74.75,29.23
19.5833,74.9167,29.48
19.5833,75.0833,29.26
19.5833,75.25,28.86
19.5833,75.4167,29.81
19.5833,75.5833,30.06
19.5833,75.75,29.87
19.5833,75.9167,29.81
19.5833,76.0833,29.69
19.5833,76.25,29.59
19.5833,76.4167,29.54
19.5833,76.5833,29.57
19.5833,76.75,29.39
19.5833,76.9167,29.37
19.5833,77.0833,29.2
19.5833,77.25,29.16
19.5833,77.4167,29.41
19.5833,77.5833,29.22
19.5833,77.75,29.16
19.5833,77.9167,29.43
19.5833,78.0833,29.2
19.5833,78.25,29.34
19.5833,78.4167,29.3
19.5833,78.5833,29.58
19.5833,78.75,29.13
19.5833,78.9167,29.41
19.5833,79.0833,29.38
19.5833,79.25,29.56
19.5833,79.4167,29.4
19.5833,79.5833,29.4
19.5833,79.75,29.82
19.5833,79.9167,29.17
19.5833,80.0833,28.67
19.5833,80.25,28.51
19.5833,80.4167,27.87
19.5833,80.5833,27.54
19.5833,80.75,26.3
19.5833,80.9167,25.62
19.5833,81.0833,26.02
19.5833,81.25,26.14
19.5833,81.4167,27.07
19.5833,81.5833,27.15
19.5833,81.75,27.31
19.5833,81.9167,26.53
19.5833,82.0833,26.84
19.5833,82.25,27.55
19.5833,82.4167,27.25
19.5833,82.5833,27.0
19.5833,82.75,28.54
19.5833,82.9167,26.6
19.5833,83.0833,25.09
19.5833,83.25,25.66
19.5833,83.4167,24.76
19.5833,83.5833,26.9
19.5833,83.75,26.25
19.5833,83.9167,25.3
19.5833,84.0833,25.08
19.5833,84.25,25.03
19.5833,84.4167,26.05
19.5833,84.5833,27.7
19.5833,84.75,27.94
19.5833,84.9167,27.91
19.5833,85.0833,27.36
19.5833,85.25,26.67
19.5833,85.4167,26.76
19.5833,85.5833,26.6
19.5833,93.4167,26.5
19.5833,93.5833,26.32
19.5833,93.75,26.93
19.5833,93.9167,26.85
19.5833,94.0833,25.98
19.5833,94.25,25.4
19.5833,94.4167,23.37
19.5833,94.5833,25.85
19.5833,94.75,28.11
19.5833,94.9167,28.42
19.5833,95.0833,29.04
19.5833,95.25,29.96
19.5833,95.4167,30.0
19.5833,95.5833,29.43
19.5833,95.75,27.89
19.5833,95.9167,28.86
19.5833,96.0833,30.03
19.5833,96.25,30.33
19.5833,96.4167,27.53
19.5833,96.5833,24.96
19.5833,96.75,23.74
19.5833,96.9167,22.87
19.4167,72.75,30.38
19.4167,72.9167,30.4
19.4167,73.0833,31.04
19.4167,73.25,31.06
19.4167,73.4167,31.47
19.4167,73.5833,31.38
19.4167,73.75,28.17
19.4167,73.9167,27.72
19.4167,74.0833,28.78
19.4167,74.25,29.54
19.4167,74.4167,29.72
19.4167,74.5833,29.47
19.4167,74.75,28.86
19.4167,74.9167,29.22
19.4167,75.0833,29.54
19.4167,75.25,29.16
19.4167,75.4167,29.5
19.4167,75.5833,29.81
19.4167,75.75,29.83
19.4167,75.9167,29.8
19.4167,76.0833,29.91
19.4167,76.25,29.88
19.4167,76.4167,29.69
19.4167,76.5833,29.62
19.4167,76.75,29.57
19.4167,76.9167,29.22
19.4167,77.0833,29.27
19.4167,77.25,29.19
19.4167,77.4167,29.31
19.4167,77.5833,29.52
19.4167,77.75,29.45
19.4167,77.9167,29.87
19.4167,78.0833,29.65
19.4167,78.25,29.37
19.4167,78.4167,29.74
19.4167,78.5833,29.8
19.4167,78.75,29.68
19.4167,78.9167,29.3
19.4167,79.0833,29.45
19.4167,79.25,30.28
19.4167,79.4167,29.57
19.4167,79.5833,29.61
19.4167,79.75,29.82
19.4167,79.9167,29.6
19.4167,80.0833,28.88
19.4167,80.25,28.15
19.4167,80.4167,28.06
19.4167,80.5833,27.98
19.4167,80.75,27.03
19.4167,80.9167,26.11
19.4167,81.0833,25.62
19.4167,81.25,26.03
19.4167,81.4167,26.95
19.4167,81.5833,27.04
19.4167,81.75,27.77
19.4167,81.9167,27.56
19.4167,82.0833,27.32
19.4167,82.25,27.61
19.4167,82.4167,27.44
19.4167,82.5833,27.15
19.4167,82.75,27.57
19.4167,82.9167,26.15
19.4167,83.0833,25.41
19.4167,83.25,25.94
19.4167,83.4167,26.38
19.4167,83.5833,25.91
19.4167,83.75,26.42
19.4167,83.9167,25.76
19.4167,84.0833,24.87
19.4167,84.25,25.0
19.4167,84.4167,26.72
19.4167,84.5833,28.04
19.4167,84.75,28.03
19.4167,84.9167,28.0
19.4167,85.0833,27.42
19.4167,85.25,26.81
19.4167,93.4167,26.82
19.4167,93.5833,26.94
19.4167,93.75,27.17
19.4167,93.9167,27.23
19.4167,94.0833,27.22
19.4167,94.25,26.07
19.4167,94.4167,24.91
19.4167,94.5833,25.97
19.4167,94.75,28.38
19.4167,94.9167,28.83
19.4167,95.0833,29.44
19.4167,95.25,30.18
19.4167,95.4167,29.77
19.4167,95.5833,29.4
19.4167,95.75,27.87
19.4167,95.9167,27.93
19.4167,96.0833,28.54
19.4167,96.25,29.82
19.4167,96.4167,28.29
19.4167,96.5833,24.83
19.4167,96.75,23.93
19.4167,96.9167,22.75
19.25,72.75,29.79
19.25,72.9167,30.32
19.25,73.0833,31.35
19.25,73.25,31.51
19.25,73.4167,31.09
19.25,73.5833,29.84
19.25,73.75,27.85
19.25,73.9167,28.4
19.25,74.0833,28.71
19.25,74.25,29.58
19.25,74.4167,30.16
19.25,74.5833,30.3
19.25,74.75,29.48
19.25,74.9167,29.97
19.25,75.0833,30.18
19.25,75.25,30.37
19.25,75.4167,30.31
19.25,75.5833,30.33
19.25,75.75,30.21
19.25,75.9167,30.15
19.25,76.0833,29.91
19.25,76.25,29.69
19.25,76.4167,29.66
19.25,76.5833,29.7
19.25,76.75,29.55
19.25,76.9167,29.35
19.25,77.0833,29.52
19.25,77.25,29.38
19.25,77.4167,29.3
19.25,77.5833,29.54
19.25,77.75,29.99
19.25,77.9167,30.19
19.25,78.0833,30.0
19.25,78.25,29.61
19.25,78.4167,29.48
19.25,78.5833,29.56
19.25,78.75,29.23
19.25,78.9167,28.91
19.25,79.0833,28.59
19.25,79.25,29.46
19.25,79.4167,29.95
19.25,79.5833,30.65
19.25,79.75,30.1
19.25,79.9167,29.33
19.25,80.0833,28.69
19.25,80.25,28.33
19.25,80.4167,28.2
19.25,80.5833,27.72
19.25,80.75,27.49
19.25,80.9167,26.36
19.25,81.0833,25.68
19.25,81.25,25.97
19.25,81.4167,26.79
19.25,81.5833,27.41
19.25,81.75,28.28
19.25,81.9167,28.12
19.25,82.0833,27.99
19.25,82.25,28.01
19.25,82.4167,27.86
19.25,82.5833,27.62
19.25,82.75,26.6
19.25,82.9167,25.45
19.25,83.0833,25.62
19.25,83.25,25.24
19.25,83.4167,26.98
19.25,83.5833,25.87
19.25,83.75,27.21
19.25,83.9167,26.64
19.25,84.0833,24.98
19.25,84.25,24.64
19.25,84.4167,26.4
19.25,84.5833,27.44
19.25,84.75,27.66
19.25,84.9167,27.77
19.25,93.4167,26.6
19.25,93.5833,27.16
19.25,93.75,27.24
19.25,93.9167,27.38
19.25,94.0833,27.81
19.25,94.25,26.58
19.25,94.4167,24.95
19.25,94.5833,25.1
19.25,94.75,28.34
19.25,94.9167,28.9
19.25,95.0833,29.55
19.25,95.25,30.29
19.25,95.4167,30.08
19.25,95.5833,29.79
19.25,95.75,28.27
19.25,95.9167,27.25
19.25,96.0833,28.34
19.25,96.25,29.7
19.25,96.4167,29.54
19.25,96.5833,25.07
19.25,96.75,25.22
19.25,96.9167,24.44
19.0833,72.75,29.87
19.0833,72.9167,30.48
19.0833,73.0833,31.25
19.0833,73.25,30.86
19.0833,73.4167,30.97
19.0833,73.5833,27.63
19.0833,73.75,28.04
19.0833,73.9167,28.85
19.0833,74.0833,29.02
19.0833,74.25,29.36
19.0833,74.4167,29.22
19.0833,74.5833,29.52
19.0833,74.75,29.58
19.0833,74.9167,29.35
19.0833,75.0833,29.54
19.0833,75.25,29.86
19.0833,75.4167,30.02
19.0833,75.5833,30.07
19.0833,75.75,30.15
19.0833,75.9167,30.13
19.0833,76.0833,29.74
19.0833,76.25,29.75
19.0833,76.4167,29.83
19.0833,76.5833,29.77
19.0833,76.75,29.61
19.0833,76.9167,29.82
19.0833,77.0833,29.93
19.0833,77.25,29.74
19.0833,77.4167,29.97
19.0833,77.5833,30.28
19.0833,77.75,30.5
19.0833,77.9167,30.39
19.0833,78.0833,30.16
19.0833,78.25,29.66
19.0833,78.4167,29.89
19.0833,78.5833,29.71
19.0833,78.75,29.86
19.0833,78.9167,30.06
19.0833,79.0833,29.62
19.0833,79.25,28.85
19.0833,79.4167,29.91
19.0833,79.5833,30.36
19.0833,79.75,29.92
19.0833,79.9167,29.57
19.0833,80.0833,28.73
19.0833,80.25,28.33
19.0833,80.4167,27.87
19.0833,80.5833,27.76
19.0833,80.75,27.84
19.0833,80.9167,27.83
19.0833,81.0833,27.99
19.0833,81.25,27.79
19.0833,81.4167,27.75
19.0833,81.5833,27.64
19.0833,81.75,28.18
19.0833,81.9167,28.46
19.0833,82.0833,27.81
19.0833,82.25,27.82
19.0833,82.4167,27.5
19.0833,82.5833,27.34
19.0833,82.75,25.76
19.0833,82.9167,25.59
19.0833,83.0833,25.26
19.0833,83.25,25.23
19.0833,83.4167,26.63
19.0833,83.5833,25.76
19.0833,83.75,27.32
19.0833,83.9167,26.28
19.0833,84.0833,24.81
19.0833,84.25,23.99
19.0833,84.4167,25.46
19.0833,84.5833,27.85
19.0833,84.75,27.78
19.0833,93.5833,27.78
19.0833,93.75,27.88
19.0833,93.9167,27.84
19.0833,94.0833,28.42
19.0833,94.25,27.35
19.0833,94.4167,25.32
19.0833,94.5833,24.63
19.0833,94.75,26.52
19.0833,94.9167,28.94
19.0833,95.0833,30.1
19.0833,95.25,30.29
19.0833,95.4167,30.02
19.0833,95.5833,29.57
19.0833,95.75,28.31
19.0833,95.9167,27.27
19.0833,96.0833,28.0
19.0833,96.25,29.21
19.0833,96.4167,30.39
19.0833,96.5833,27.06
19.0833,96.75,26.2
19.0833,96.9167,25.29
18.9167,72.75,30.04
18.9167,72.9167,30.46
18.9167,73.0833,30.79
18.9167,73.25,30.83
18.9167,73.4167,29.92
18.9167,73.5833,28.17
18.9167,73.75,29.02
18.9167,73.9167,29.05
18.9167,74.0833,29.54
18.9167,74.25,29.63
18.9167,74.4167,29.78
18.9167,74.5833,29.93
18.9167,74.75,30.07
18.9167,74.9167,30.2
18.9167,75.0833,30.2
18.9167,75.25,29.51
18.9167,75.4167,29.51
18.9167,75.5833,29.67
18.9167,75.75,29.72
18.9167,75.9167,29.66
18.9167,76.0833,29.77
18.9167,76.25,29.82
18.9167,76.4167,29.8
18.9167,76.5833,29.99
18.9167,76.75,29.99
18.9167,76.9167,30.19
18.9167,77.0833,30.25
18.9167,77.25,30.05
18.9167,77.4167,30.5
18.9167,77.5833,30.28
18.9167,77.75,30.46
18.9167,77.9167,30.55
18.9167,78.0833,30.01
18.9167,78.25,29.06
18.9167,78.4167,29.74
18.9167,78.5833,29.97
18.9167,78.75,29.96
18.9167,78.9167,29.59
18.9167,79.0833,30.1
18.9167,79.25,30.12
18.9167,79.4167,30.36
18.9167,79.5833,30.02
18.9167,79.75,29.73
18.9167,79.9167,30.25
18.9167,80.0833,28.78
18.9167,80.25,28.94
18.9167,80.4167,27.98
18.9167,80.5833,27.64
18.9167,80.75,27.97
18.9167,80.9167,28.09
18.9167,81.0833,27.46
18.9167,81.25,27.74
18.9167,81.4167,28.1
18.9167,81.5833,27.69
18.9167,81.75,27.64
18.9167,81.9167,27.3
18.9167,82.0833,26.59
18.9167,82.25,26.59
18.9167,82.4167,27.4
18.9167,82.5833,26.57
18.9167,82.75,25.57
18.9167,82.9167,25.09
18.9167,83.0833,25.11
18.9167,83.25,26.27
18.9167,83.4167,26.77
18.9167,83.5833,26.87
18.9167,83.75,26.74
18.9167,83.9167,26.65
18.9167,84.0833,26.01
18.9167,84.25,25.7
18.9167,84.4167,26.22
18.9167,84.5833,27.67
18.9167,84.75,27.25
18.9167,93.4167,27.88
18.9167,93.5833,28.21
18.9167,93.75,28.25
18.9167,93.9167,27.95
18.9167,94.0833,28.49
18.9167,94.25,28.42
18.9167,94.4167,26.44
18.9167,94.5833,24.81
18.9167,94.75,25.1
18.9167,94.9167,28.87
18.9167,95.0833,30.1
18.9167,95.25,30.37
18.9167,95.4167,30.81
18.9167,95.5833,30.35
18.9167,95.75,29.13
18.9167,95.9167,27.61
18.9167,96.0833,28.05
18.9167,96.25,29.24
18.9167,96.4167,30.74
18.9167,96.5833,29.39
18.9167,96.75,27.27
18.9167,96.9167,25.49
18.75,72.75,28.9
18.75,72.9167,30.09
18.75,73.0833,30.73
18.75,73.25,30.76
18.75,73.4167,28.66
18.75,73.5833,28.98
18.75,73.75,29.41
18.75,73.9167,29.51
18.75,74.0833,29.93
18.75,74.25,30.14
18.75,74.4167,29.99
18.75,74.5833,29.88
18.75,74.75,30.08
18.75,74.9167,30.36
18.75,75.0833,30.52
18.75,75.25,30.25
18.75,75.4167,29.74
18.75,75.5833,29.3
18.75,75.75,29.32
18.75,75.9167,29.47
18.75,76.0833,29.41
18.75,76.25,29.22
18.75,76.4167,29.41
18.75,76.5833,29.43
18.75,76.75,29.83
18.75,76.9167,30.03
18.75,77.0833,30.14
18.75,77.25,30.16
18.75,77.4167,30.45
18.75,77.5833,30.38
18.75,77.75,30.4
18.75,77.9167,30.11
18.75,78.0833,29.97
18.75,78.25,29.9
18.75,78.4167,30.03
18.75,78.5833,29.83
18.75,78.75,29.76
18.75,78.9167,29.54
18.75,79.0833,29.75
18.75,79.25,29.96
18.75,79.4167,30.2
18.75,79.5833,30.46
18.75,79.75,30.41
18.75,79.9167,30.12
18.75,80.0833,29.55
18.75,80.25,29.27
18.75,80.4167,28.77
18.75,80.5833,28.8
18.75,80.75,28.28
18.75,80.9167,27.77
18.75,81.0833,27.26
18.75,81.25,26.56
18.75,81.4167,27.67
18.75,81.5833,27.5
18.75,81.75,27.42
18.75,81.9167,26.82
18.75,82.0833,26.25
18.75,82.25,27.0
18.75,82.4167,26.96
18.75,82.5833,25.42
18.75,82.75,25.46
18.75,82.9167,24.76
18.75,83.0833,24.04
18.75,83.25,27.22
18.75,83.4167,28.28
18.75,83.5833,28.13
18.75,83.75,25.96
18.75,83.9167,27.63
18.75,84.0833,27.32
18.75,84.25,27.15
18.75,84.4167,27.64
18.75,84.5833,27.23
18.75,93.5833,28.31
18.75,93.75,28.79
18.75,93.9167,28.45
18.75,94.0833,28.84
18.75,94.25,28.68
18.75,94.4167,27.35
18.75,94.5833,25.77
18.75,94.75,25.81
18.75,94.9167,29.24
18.75,95.0833,30.54
18.75,95.25,30.25
18.75,95.4167,30.73
18.75,95.5833,30.59
18.75,95.75,29.82
18.75,95.9167,27.65
18.75,96.0833,27.9
18.75,96.25,28.38
18.75,96.4167,30.48
18.75,96.5833,30.08
18.75,96.75,27.25
18.75,96.9167,24.53
18.5833,72.9167,30.08
18.5833,73.0833,30.04
18.5833,73.25,30.34
18.5833,73.4167,27.86
18.5833,73.5833,28.32
18.5833,73.75,29.26
18.5833,73.9167,29.6
18.5833,74.0833,29.71
18.5833,74.25,29.42
18.5833,74.4167,29.55
18.5833,74.5833,29.55
18.5833,74.75,30.28
18.5833,74.9167,30.55
18.5833,75.0833,30.73
18.5833,75.25,30.78
18.5833,75.4167,30.54
18.5833,75.5833,30.0
18.5833,75.75,29.62
18.5833,75.9167,29.57
18.5833,76.0833,29.25
18.5833,76.25,29.28
18.5833,76.4167,29.14
18.5833,76.5833,29.03
18.5833,76.75,29.47
18.5833,76.9167,29.61
18.5833,77.0833,29.78
18.5833,77.25,30.44
18.5833,77.4167,30.55
18.5833,77.5833,30.48
18.5833,77.75,29.99
18.5833,77.9167,29.42
18.5833,78.0833,29.67
18.5833,78.25,29.88
18.5833,78.4167,29.85
18.5833,78.5833,29.29
18.5833,78.75,29.75
18.5833,78.9167,29.92
18.5833,79.0833,30.01
18.5833,79.25,29.63
18.5833,79.4167,29.87
18.5833,79.5833,30.03
18.5833,79.75,30.11
18.5833,79.9167,30.04
18.5833,80.0833,29.47
18.5833,80.25,28.97
18.5833,80.4167,29.36
18.5833,80.5833,28.49
18.5833,80.75,28.53
18.5833,80.9167,28.39
18.5833,81.0833,27.35
18.5833,81.25,26.26
18.5833,81.4167,27.76
18.5833,81.5833,28.34
18.5833,81.75,28.92
18.5833,81.9167,28.57
18.5833,82.0833,28.36
18.5833,82.25,27.79
18.5833,82.4167,25.68
18.5833,82.5833,25.52
18.5833,82.75,25.03
18.5833,82.9167,24.61
18.5833,83.0833,25.89
18.5833,83.25,28.1
18.5833,83.4167,28.51
18.5833,83.5833,28.44
18.5833,83.75,27.86
18.5833,83.9167,27.47
18.5833,84.0833,27.63
18.5833,84.25,27.74
18.5833,84.4167,27.62
18.5833,93.75,28.84
18.5833,94.25,29.56
18.5833,94.4167,28.47
18.5833,94.5833,26.76
18.5833,94.75,26.06
18.5833,94.9167,29.13
18.5833,95.0833,30.78
18.5833,95.25,30.85
18.5833,95.4167,30.57
18.5833,95.5833,30.83
18.5833,95.75,30.23
18.5833,95.9167,28.15
18.5833,96.0833,27.95
18.5833,96.25,28.24
18.5833,96.4167,30.07
18.5833,96.5833,30.74
18.5833,96.75,28.87
18.5833,96.9167,25.88
18.4167,72.9167,29.38
18.4167,73.0833,29.75
18.4167,73.25,30.31
18.4167,73.4167,28.69
18.4167,73.5833,27.47
18.4167,73.75,28.46
18.4167,73.9167,29.05
18.4167,74.0833,29.63
18.4167,74.25,30.12
18.4167,74.4167,30.04
18.4167,74.5833,30.08
18.4167,74.75,30.16
18.4167,74.9167,30.82
18.4167,75.0833,30.85
18.4167,75.25,30.84
18.4167,75.4167,30.81
18.4167,75.5833,30.61
18.4167,75.75,30.11
18.4167,75.9167,29.62
18.4167,76.0833,29.56
18.4167,76.25,29.59
18.4167,76.4167,29.53
18.4167,76.5833,29.26
18.4167,76.75,29.21
18.4167,76.9167,29.33
18.4167,77.0833,29.63
18.4167,77.25,30.32
18.4167,77.4167,30.39
18.4167,77.5833,30.41
18.4167,77.75,30.22
18.4167,77.9167,29.57
18.4167,78.0833,29.68
18.4167,78.25,29.77
18.4167,78.4167,29.62
18.4167,78.5833,29.73
18.4167,78.75,30.19
18.4167,78.9167,30.37
18.4167,79.0833,30.01
18.4167,79.25,29.79
18.4167,79.4167,29.94
18.4167,79.5833,30.15
18.4167,79.75,30.15
18.4167,79.9167,29.46
18.4167,80.0833,29.43
18.4167,80.25,29.04
18.4167,80.4167,30.02
18.4167,80.5833,28.97
18.4167,80.75,27.93
18.4167,80.9167,28.89
18.4167,81.0833,28.85
18.4167,81.25,27.97
18.4167,81.4167,27.6
18.4167,81.5833,28.55
18.4167,81.75,28.57
18.4167,81.9167,28.41
18.4167,82.0833,28.53
18.4167,82.25,26.53
18.4167,82.4167,25.63
18.4167,82.5833,25.06
18.4167,82.75,24.51
18.4167,82.9167,24.31
18.4167,83.0833,25.86
18.4167,83.25,27.86
18.4167,83.4167,28.3
18.4167,83.5833,28.29
18.4167,83.75,28.32
18.4167,83.9167,28.08
18.4167,84.0833,27.87
18.4167,84.25,27.84
18.4167,93.9167,29.3
18.4167,94.25,29.74
18.4167,94.4167,29.45
18.4167,94.5833,27.36
18.4167,94.75,25.95
18.4167,94.9167,27.87
18.4167,95.0833,30.39
18.4167,95.25,30.99
18.4167,95.4167,30.7
18.4167,95.5833,30.65
18.4167,95.75,30.61
18.4167,95.9167,28.38
18.4167,96.0833,28.07
18.4167,96.25,28.44
18.4167,96.4167,29.87
18.4167,96.5833,31.32
18.4167,96.75,29.97
18.4167,96.9167,26.43
18.25,72.9167,29.38
18.25,73.0833,29.73
18.25,73.25,30.36
18.25,73.4167,29.37
18.25,73.5833,27.92
18.25,73.75,28.27
18.25,73.9167,28.96
18.25,74.0833,29.75
18.25,74.25,30.52
18.25,74.4167,30.83
18.25,74.5833,30.78
18.25,74.75,30.14
18.25,74.9167,29.91
18.25,75.0833,29.55
18.25,75.25,31.12
18.25,75.4167,31.04
18.25,75.5833,30.98
18.25,75.75,30.86
18.25,75.9167,30.42
18.25,76.0833,29.7
18.25,76.25,29.85
18.25,76.4167,29.77
18.25,76.5833,29.67
18.25,76.75,29.38
18.25,76.9167,29.55
18.25,77.0833,29.73
18.25,77.25,29.76
18.25,77.4167,30.04
18.25,77.5833,30.37
18.25,77.75,30.09
18.25,77.9167,29.69
18.25,78.0833,29.58
18.25,78.25,29.66
18.25,78.4167,29.79
18.25,78.5833,29.86
18.25,78.75,29.97
18.25,78.9167,30.08
18.25,79.0833,30.36
18.25,79.25,30.1
18.25,79.4167,29.77
18.25,79.5833,30.01
18.25,79.75,30.09
18.25,79.9167,30.11
18.25,80.0833,29.47
18.25,80.25,29.24
18.25,80.4167,29.73
18.25,80.5833,30.14
18.25,80.75,28.7
18.25,80.9167,28.83
18.25,81.0833,28.81
18.25,81.25,28.31
18.25,81.4167,28.21
18.25,81.5833,28.67
18.25,81.75,28.48
18.25,81.9167,29.3
18.25,82.0833,27.91
18.25,82.25,25.8
18.25,82.4167,25.36
18.25,82.5833,24.66
18.25,82.75,24.08
18.25,82.9167,23.93
18.25,83.0833,25.67
18.25,83.25,27.58
18.25,83.4167,28.43
18.25,83.5833,28.39
18.25,83.75,28.24
18.25,83.9167,28.0
18.25,84.0833,27.91
18.25,94.25,29.72
18.25,94.4167,29.81
18.25,94.5833,27.7
18.25,94.75,25.91
18.25,94.9167,26.5
18.25,95.0833,30.4
18.25,95.25,30.63
18.25,95.4167,30.53
18.25,95.5833,30.9
18.25,95.75,30.9
18.25,95.9167,29.03
18.25,96.0833,28.15
18.25,96.25,28.57
18.25,96.4167,29.34
18.25,96.5833,31.1
18.25,96.75,30.91
18.25,96.9167,28.18
18.0833,72.9167,29.47
18.0833,73.0833,29.57
18.0833,73.25,29.38
18.0833,73.4167,30.18
18.0833,73.5833,29.07
18.0833,73.75,27.81
18.0833,73.9167,28.97
18.0833,74.0833,30.14
18.0833,74.25,30.06
18.0833,74.4167,29.77
18.0833,74.5833,29.58
18.0833,74.75,29.79
18.0833,74.9167,30.31
18.0833,75.0833,29.85
18.0833,75.25,30.62
18.0833,75.4167,31.3
18.0833,75.5833,31.27
18.0833,75.75,31.24
18.0833,75.9167,30.94
18.0833,76.0833,30.32
18.0833,76.25,30.11
18.0833,76.4167,29.61
18.0833,76.5833,29.79
18.0833,76.75,29.68
18.0833,76.9167,29.69
18.0833,77.0833,29.83
18.0833,77.25,29.83
18.0833,77.4167,29.85
18.0833,77.5833,30.12
18.0833,77.75,30.12
18.0833,77.9167,29.75
18.0833,78.0833,29.65
18.0833,78.25,29.64
18.0833,78.4167,29.39
18.0833,78.5833,29.68
18.0833,78.75,29.59
18.0833,78.9167,29.85
18.0833,79.0833,30.04
18.0833,79.25,29.94
18.0833,79.4167,30.0
18.0833,79.5833,29.91
18.0833,79.75,30.02
18.0833,79.9167,30.01
18.0833,80.0833,29.69
18.0833,80.25,28.87
18.0833,80.4167,29.13
18.0833,80.5833,29.71
18.0833,80.75,30.19
18.0833,80.9167,29.41
18.0833,81.0833,28.65
18.0833,81.25,28.88
18.0833,81.4167,29.41
18.0833,81.5833,29.32
18.0833,81.75,28.91
18.0833,81.9167,26.79
18.0833,82.0833,26.5
18.0833,82.25,25.29
18.0833,82.4167,24.47
18.0833,82.5833,23.71
18.0833,82.75,23.77
18.0833,82.9167,25.22
18.0833,83.0833,27.18
18.0833,83.25,28.4
18.0833,83.4167,28.58
18.0833,83.5833,28.36
18.0833,83.75,28.18
18.0833,94.0833,29.54
18.0833,94.4167,30.05
18.0833,94.5833,28.14
18.0833,94.75,26.27
18.0833,94.9167,26.39
18.0833,95.0833,30.16
18.0833,95.25,31.05
18.0833,95.4167,30.68
18.0833,95.5833,30.59
18.0833,95.75,30.95
18.0833,95.9167,29.35
18.0833,96.0833,28.44
18.0833,96.25,28.76
18.0833,96.4167,29.36
18.0833,96.5833,31.42
18.0833,96.75,31.35
18.0833,96.9167,30.18
17.9167,73.0833,29.19
17.9167,73.25,29.5
17.9167,73.4167,29.55
17.9167,73.5833,27.63
17.9167,73.75,26.79
17.9167,73.9167,28.41
17.9167,74.0833,29.27
17.9167,74.25,30.23
17.9167,74.4167,30.57
17.9167,74.5833,30.43
17.9167,74.75,30.46
17.9167,74.9167,29.99
17.9167,75.0833,29.96
17.9167,75.25,30.71
17.9167,75.4167,31.35
17.9167,75.5833,31.42
17.9167,75.75,31.54
17.9167,75.9167,31.34
17.9167,76.0833,30.96
17.9167,76.25,30.49
